,0
47679,10
47680,547
47681,398
47682,681
47683,142
47684,142
47685,142
47686,142
47687,142
47688,142
47689,142
47690,142
47691,142
47692,142
47693,142
47694,142
47695,142
47696,142
47697,142
47698,596
47699,145
47700,680
47701,142
47702,347
47703,144
47704,482
47705,113
47706,113
47707,214
47708,522
47709,629
47710,0
47711,262
47712,573
47713,657
47714,642
47715,135
47716,278
47717,281
47718,504
47719,504
47720,504
47721,744
47722,74
47723,74
47724,166
47725,74
47726,483
47727,731
47728,444
47729,339
47730,142
47731,351
47732,351
47733,351
47734,351
47735,351
47736,38
47737,142
47738,474
47739,351
47740,194
47741,194
47742,437
47743,76
47744,388
47745,588
47746,749
47747,339
47748,171
47749,611
47750,744
47751,142
47752,281
47753,703
47754,331
47755,142
47756,157
47757,629
47758,36
47759,351
47760,351
47761,351
47762,351
47763,351
47764,351
47765,351
47766,36
47767,681
47768,681
47769,115
47770,115
47771,606
47772,179
47773,474
47774,474
47775,474
47776,474
47777,142
47778,674
47779,90
47780,215
47781,603
47782,646
47783,603
47784,44
47785,351
47786,142
47787,142
47788,700
47789,44
47790,44
47791,44
47792,8
47793,157
47794,197
47795,388
47796,142
47797,142
47798,142
47799,142
47800,194
47801,447
47802,142
47803,142
47804,135
47805,69
47806,639
47807,523
47808,353
47809,629
47810,142
47811,5
47812,749
47813,616
47814,687
47815,44
47816,197
47817,629
47818,629
47819,351
47820,351
47821,351
47822,744
47823,283
47824,351
47825,351
47826,388
47827,656
47828,142
47829,142
47830,193
47831,44
47832,557
47833,557
47834,176
47835,382
47836,382
47837,776
47838,1
47839,527
47840,398
47841,144
47842,792
47843,142
47844,142
47845,359
47846,281
47847,281
47848,498
47849,498
47850,674
47851,789
47852,115
47853,142
47854,142
47855,629
47856,681
47857,142
47858,330
47859,330
47860,486
47861,44
47862,44
47863,351
47864,142
47865,703
47866,115
47867,339
47868,142
47869,687
47870,142
47871,766
47872,629
47873,629
47874,629
47875,629
47876,314
47877,386
47878,314
47879,314
47880,314
47881,772
47882,657
47883,484
47884,476
47885,763
47886,76
47887,142
47888,157
47889,463
47890,197
47891,444
47892,142
47893,142
47894,262
47895,281
47896,611
47897,611
47898,142
47899,142
47900,142
47901,142
47902,142
47903,142
47904,0
47905,0
47906,707
47907,142
47908,744
47909,744
47910,281
47911,281
47912,281
47913,444
47914,744
47915,351
47916,629
47917,60
47918,498
47919,498
47920,498
47921,498
47922,498
47923,498
47924,578
47925,251
47926,495
47927,436
47928,142
47929,142
47930,708
47931,475
47932,629
47933,142
47934,75
47935,197
47936,142
47937,142
47938,142
47939,142
47940,142
47941,106
47942,142
47943,63
47944,106
47945,142
47946,27
47947,628
47948,628
47949,142
47950,232
47951,629
47952,311
47953,629
47954,629
47955,629
47956,629
47957,675
47958,76
47959,388
47960,653
47961,351
47962,157
47963,629
47964,110
47965,436
47966,725
47967,10
47968,190
47969,674
47970,142
47971,142
47972,142
47973,667
47974,372
47975,674
47976,674
47977,674
47978,330
47979,330
47980,330
47981,523
47982,444
47983,704
47984,351
47985,649
47986,44
47987,176
47988,179
47989,179
47990,179
47991,179
47992,179
47993,288
47994,48
47995,330
47996,281
47997,142
47998,142
47999,142
48000,142
48001,142
48002,629
48003,142
48004,142
48005,142
48006,142
48007,142
48008,142
48009,142
48010,142
48011,629
48012,708
48013,708
48014,656
48015,157
48016,657
48017,113
48018,504
48019,474
48020,523
48021,498
48022,330
48023,330
48024,142
48025,526
48026,666
48027,364
48028,364
48029,140
48030,653
48031,108
48032,54
48033,533
48034,44
48035,179
48036,179
48037,687
48038,706
48039,746
48040,397
48041,142
48042,706
48043,484
48044,749
48045,484
48046,484
48047,385
48048,351
48049,134
48050,142
48051,335
48052,44
48053,355
48054,157
48055,722
48056,1
48057,682
48058,351
48059,8
48060,142
48061,351
48062,364
48063,687
48064,142
48065,142
48066,629
48067,770
48068,751
48069,157
48070,113
48071,8
48072,157
48073,0
48074,523
48075,523
48076,523
48077,523
48078,584
48079,584
48080,704
48081,584
48082,197
48083,584
48084,681
48085,205
48086,225
48087,225
48088,272
48089,142
48090,225
48091,225
48092,330
48093,330
48094,330
48095,106
48096,318
48097,628
48098,318
48099,706
48100,687
48101,674
48102,789
48103,789
48104,789
48105,226
48106,1
48107,44
48108,571
48109,142
48110,504
48111,8
48112,351
48113,226
48114,612
48115,746
48116,476
48117,330
48118,724
48119,8
48120,599
48121,99
48122,142
48123,142
48124,179
48125,9
48126,330
48127,113
48128,398
48129,11
48130,351
48131,327
48132,197
48133,504
48134,504
48135,571
48136,351
48137,523
48138,234
48139,142
48140,589
48141,351
48142,610
48143,703
48144,611
48145,611
48146,611
48147,121
48148,121
48149,629
48150,44
48151,368
48152,504
48153,190
48154,714
48155,233
48156,233
48157,749
48158,351
48159,44
48160,179
48161,142
48162,70
48163,189
48164,629
48165,330
48166,142
48167,10
48168,10
48169,588
48170,746
48171,746
48172,156
48173,351
48174,439
48175,439
48176,398
48177,398
48178,517
48179,731
48180,157
48181,764
48182,566
48183,566
48184,498
48185,382
48186,616
48187,482
48188,647
48189,373
48190,142
48191,714
48192,714
48193,373
48194,474
48195,142
48196,268
48197,262
48198,714
48199,239
48200,749
48201,388
48202,749
48203,330
48204,674
48205,611
48206,736
48207,763
48208,576
48209,704
48210,115
48211,598
48212,1
48213,770
48214,112
48215,248
48216,351
48217,628
48218,439
48219,628
48220,746
48221,1
48222,504
48223,483
48224,44
48225,483
48226,368
48227,571
48228,486
48229,330
48230,330
48231,330
48232,504
48233,64
48234,142
48235,681
48236,597
48237,330
48238,484
48239,132
48240,8
48241,1
48242,157
48243,142
48244,115
48245,113
48246,168
48247,483
48248,654
48249,63
48250,444
48251,444
48252,444
48253,444
48254,576
48255,524
48256,707
48257,707
48258,142
48259,609
48260,119
48261,731
48262,188
48263,0
48264,733
48265,44
48266,351
48267,142
48268,635
48269,483
48270,110
48271,8
48272,681
48273,157
48274,653
48275,694
48276,113
48277,142
48278,750
48279,142
48280,142
48281,142
48282,746
48283,388
48284,388
48285,714
48286,1
48287,476
48288,674
48289,674
48290,674
48291,142
48292,76
48293,176
48294,176
48295,142
48296,330
48297,225
48298,462
48299,687
48300,339
48301,460
48302,339
48303,744
48304,113
48305,239
48306,624
48307,351
48308,53
48309,504
48310,474
48311,504
48312,504
48313,210
48314,744
48315,351
48316,744
48317,643
48318,68
48319,142
48320,144
48321,776
48322,277
48323,89
48324,692
48325,8
48326,142
48327,598
48328,142
48329,135
48330,770
48331,573
48332,654
48333,656
48334,743
48335,188
48336,179
48337,262
48338,76
48339,351
48340,157
48341,157
48342,157
48343,157
48344,142
48345,142
48346,495
48347,504
48348,578
48349,114
48350,733
48351,194
48352,449
48353,157
48354,157
48355,157
48356,157
48357,142
48358,763
48359,157
48360,355
48361,142
48362,142
48363,44
48364,241
48365,241
48366,746
48367,262
48368,397
48369,131
48370,142
48371,140
48372,186
48373,121
48374,792
48375,714
48376,714
48377,252
48378,118
48379,194
48380,593
48381,157
48382,176
48383,115
48384,142
48385,142
48386,743
48387,5
48388,113
48389,629
48390,714
48391,714
48392,56
48393,56
48394,706
48395,76
48396,643
48397,347
48398,142
48399,599
48400,495
48401,504
48402,504
48403,504
48404,142
48405,388
48406,142
48407,588
48408,142
48409,142
48410,115
48411,115
48412,733
48413,733
48414,611
48415,194
48416,142
48417,142
48418,278
48419,656
48420,157
48421,446
48422,446
48423,115
48424,446
48425,779
48426,115
48427,684
48428,142
48429,576
48430,339
48431,642
48432,576
48433,157
48434,476
48435,385
48436,635
48437,463
48438,674
48439,142
48440,197
48441,188
48442,541
48443,629
48444,142
48445,142
48446,483
48447,398
48448,483
48449,483
48450,113
48451,397
48452,629
48453,629
48454,330
48455,330
48456,629
48457,339
48458,398
48459,188
48460,339
48461,339
48462,763
48463,504
48464,474
48465,520
48466,534
48467,142
48468,19
48469,351
48470,197
48471,197
48472,243
48473,197
48474,197
48475,197
48476,197
48477,355
48478,744
48479,614
48480,356
48481,197
48482,691
48483,76
48484,89
48485,89
48486,89
48487,89
48488,89
48489,522
48490,750
48491,738
48492,657
48493,440
48494,194
48495,197
48496,759
48497,388
48498,7
48499,629
48500,746
48501,142
48502,277
48503,609
48504,674
48505,674
48506,674
48507,674
48508,674
48509,106
48510,113
48511,142
48512,142
48513,36
48514,629
48515,629
48516,142
48517,5
48518,696
48519,241
48520,194
48521,194
48522,436
48523,770
48524,39
48525,76
48526,701
48527,447
48528,447
48529,115
48530,351
48531,474
48532,474
48533,674
48534,674
48535,681
48536,589
48537,111
48538,113
48539,474
48540,162
48541,268
48542,498
48543,142
48544,64
48545,142
48546,744
48547,744
48548,744
48549,115
48550,115
48551,115
48552,115
48553,750
48554,347
48555,142
48556,189
48557,498
48558,703
48559,629
48560,629
48561,197
48562,197
48563,288
48564,92
48565,316
48566,316
48567,316
48568,437
48569,25
48570,522
48571,140
48572,351
48573,674
48574,681
48575,724
48576,146
48577,616
48578,226
48579,106
48580,768
48581,460
48582,76
48583,118
48584,157
48585,197
48586,486
48587,157
48588,680
48589,543
48590,437
48591,666
48592,504
48593,504
48594,504
48595,504
48596,504
48597,504
48598,666
48599,368
48600,524
48601,504
48602,589
48603,1
48604,629
48605,474
48606,745
48607,436
48608,249
48609,555
48610,142
48611,388
48612,792
48613,474
48614,474
48615,504
48616,504
48617,504
48618,504
48619,504
48620,504
48621,504
48622,504
48623,504
48624,504
48625,504
48626,142
48627,113
48628,499
48629,656
48630,26
48631,157
48632,426
48633,401
48634,388
48635,388
48636,333
48637,450
48638,142
48639,197
48640,629
48641,628
48642,174
48643,678
48644,179
48645,179
48646,674
48647,179
48648,179
48649,39
48650,504
48651,725
48652,388
48653,484
48654,330
48655,194
48656,142
48657,351
48658,746
48659,746
48660,142
48661,746
48662,351
48663,792
48664,643
48665,512
48666,142
48667,725
48668,385
48669,439
48670,439
48671,108
48672,176
48673,189
48674,356
48675,89
48676,89
48677,89
48678,140
48679,89
48680,140
48681,351
48682,264
48683,44
48684,466
48685,330
48686,330
48687,330
48688,466
48689,498
48690,157
48691,157
48692,706
48693,113
48694,142
48695,706
48696,388
48697,498
48698,749
48699,210
48700,504
48701,504
48702,504
48703,504
48704,504
48705,504
48706,504
48707,264
48708,463
48709,327
48710,674
48711,118
48712,197
48713,483
48714,611
48715,527
48716,504
48717,504
48718,351
48719,694
48720,142
48721,44
48722,44
48723,44
48724,708
48725,142
48726,142
48727,744
48728,557
48729,564
48730,110
48731,680
48732,504
48733,504
48734,339
48735,76
48736,351
48737,385
48738,504
48739,504
48740,504
48741,157
48742,157
48743,746
48744,504
48745,504
48746,251
48747,83
48748,8
48749,766
48750,134
48751,1
48752,142
48753,356
48754,120
48755,142
48756,629
48757,558
48758,241
48759,142
48760,654
48761,239
48762,142
48763,142
48764,142
48765,44
48766,281
48767,775
48768,589
48769,674
48770,744
48771,38
48772,38
48773,504
48774,504
48775,115
48776,629
48777,142
48778,142
48779,142
48780,142
48781,142
48782,142
48783,504
48784,445
48785,445
48786,11
48787,476
48788,190
48789,674
48790,262
48791,44
48792,498
48793,498
48794,239
48795,339
48796,113
48797,113
48798,113
48799,134
48800,258
48801,538
48802,226
48803,571
48804,674
48805,674
48806,168
48807,674
48808,351
48809,142
48810,142
48811,574
48812,142
48813,712
48814,174
48815,39
48816,246
48817,176
48818,118
48819,750
48820,504
48821,504
48822,504
48823,266
48824,476
48825,316
48826,291
48827,674
48828,603
48829,367
48830,703
48831,620
48832,125
48833,687
48834,462
48835,527
48836,88
48837,351
48838,331
48839,657
48840,196
48841,90
48842,90
48843,90
48844,90
48845,90
48846,90
48847,744
48848,363
48849,398
48850,674
48851,623
48852,776
48853,789
48854,437
48855,119
48856,81
48857,747
48858,36
48859,628
48860,314
48861,44
48862,440
48863,439
48864,708
48865,708
48866,561
48867,142
48868,264
48869,264
48870,616
48871,437
48872,437
48873,437
48874,437
48875,436
48876,436
48877,436
48878,628
48879,157
48880,494
48881,514
48882,474
48883,474
48884,398
48885,629
48886,462
48887,436
48888,722
48889,436
48890,142
48891,474
48892,142
48893,44
48894,440
48895,350
48896,38
48897,115
48898,616
48899,497
48900,598
48901,442
48902,744
48903,44
48904,142
48905,330
48906,205
48907,389
48908,389
48909,447
48910,447
48911,629
48912,447
48913,447
48914,498
48915,589
48916,264
48917,75
48918,792
48919,182
48920,351
48921,351
48922,44
48923,106
48924,142
48925,342
48926,679
48927,498
48928,194
48929,140
48930,551
48931,351
48932,474
48933,474
48934,347
48935,746
48936,18
48937,746
48938,142
48939,351
48940,142
48941,282
48942,628
48943,142
48944,142
48945,21
48946,142
48947,629
48948,629
48949,142
48950,142
48951,142
48952,385
48953,127
48954,385
48955,351
48956,390
48957,749
48958,707
48959,444
48960,142
48961,474
48962,479
48963,89
48964,189
48965,89
48966,89
48967,89
48968,203
48969,36
48970,142
48971,75
48972,75
48973,699
48974,699
48975,699
48976,795
48977,142
48978,142
48979,646
48980,397
48981,446
48982,495
48983,623
48984,196
48985,681
48986,397
48987,142
48988,142
48989,188
48990,115
48991,657
48992,629
48993,629
48994,437
48995,115
48996,142
48997,462
48998,462
48999,157
49000,249
49001,674
49002,390
49003,210
49004,210
49005,210
49006,210
49007,210
49008,484
49009,646
49010,743
49011,630
49012,397
49013,385
49014,628
49015,708
49016,766
49017,653
49018,278
49019,786
49020,666
49021,142
49022,656
49023,140
49024,330
49025,142
49026,142
49027,142
49028,746
49029,142
49030,142
49031,142
49032,142
49033,142
49034,142
49035,142
49036,142
49037,735
49038,714
49039,657
49040,142
49041,142
49042,330
49043,653
49044,144
49045,142
49046,115
49047,115
49048,351
49049,142
49050,142
49051,373
49052,250
49053,112
49054,118
49055,142
49056,725
49057,629
49058,656
49059,142
49060,1
49061,112
49062,610
49063,157
49064,657
49065,157
49066,262
49067,385
49068,142
49069,398
49070,409
49071,351
49072,44
49073,382
49074,654
49075,8
49076,8
49077,339
49078,75
49079,0
49080,351
49081,61
49082,388
49083,8
49084,330
49085,18
49086,214
49087,573
49088,115
49089,142
49090,142
49091,52
49092,197
49093,444
49094,444
49095,649
49096,442
49097,504
49098,680
49099,197
49100,110
49101,616
49102,234
49103,234
49104,749
49105,157
49106,142
49107,44
49108,398
49109,714
49110,437
49111,113
49112,8
49113,483
49114,756
49115,189
49116,142
49117,142
49118,142
49119,234
49120,629
49121,115
49122,332
49123,142
49124,597
49125,142
49126,397
49127,359
49128,76
49129,142
49130,744
49131,142
49132,142
49133,142
49134,142
49135,210
49136,61
49137,214
49138,345
49139,318
49140,142
49141,629
49142,629
49143,351
49144,398
49145,356
49146,604
49147,268
49148,135
49149,44
49150,140
49151,731
49152,21
49153,119
49154,397
49155,388
49156,484
49157,498
49158,301
49159,764
49160,194
49161,339
49162,157
49163,316
49164,157
49165,157
49166,132
49167,444
49168,175
49169,234
49170,234
49171,751
49172,708
49173,708
49174,368
49175,638
49176,68
49177,142
49178,738
49179,657
49180,39
49181,39
49182,398
49183,398
49184,398
49185,398
49186,483
49187,203
49188,142
49189,483
49190,483
49191,61
49192,61
49193,534
49194,281
49195,347
49196,113
49197,484
49198,234
49199,176
49200,363
49201,111
49202,104
49203,584
49204,142
49205,629
49206,142
49207,744
49208,653
49209,397
49210,368
49211,657
49212,368
49213,442
49214,749
49215,268
49216,189
49217,189
49218,189
49219,189
49220,661
49221,646
49222,629
49223,368
49224,356
49225,356
49226,475
49227,744
49228,234
49229,398
49230,142
49231,142
49232,142
49233,53
49234,746
49235,656
49236,44
49237,142
49238,746
49239,744
49240,176
49241,756
49242,113
49243,113
49244,558
49245,558
49246,242
49247,541
49248,347
49249,347
49250,113
49251,657
49252,482
49253,221
49254,76
49255,653
49256,142
49257,142
49258,142
49259,44
49260,62
49261,44
49262,44
49263,44
49264,142
49265,674
49266,142
49267,115
49268,53
49269,142
49270,268
49271,197
49272,157
49273,633
49274,298
49275,740
49276,1
49277,101
49278,142
49279,325
49280,145
49281,692
49282,359
49283,359
49284,166
49285,226
49286,8
49287,114
49288,44
49289,397
49290,156
49291,44
49292,44
49293,484
49294,44
49295,744
49296,561
49297,561
49298,654
49299,498
49300,444
49301,444
49302,142
49303,157
49304,157
49305,756
49306,38
49307,115
49308,115
49309,115
49310,115
49311,115
49312,351
49313,351
49314,707
49315,8
49316,397
49317,522
49318,142
49319,0
49320,444
49321,234
49322,234
49323,142
49324,614
49325,398
49326,744
49327,142
49328,629
49329,38
49330,257
49331,582
49332,142
49333,142
49334,476
49335,385
49336,281
49337,181
49338,1
49339,674
49340,635
49341,763
49342,11
49343,11
49344,628
49345,142
49346,142
49347,142
49348,142
49349,677
49350,439
49351,436
49352,382
49353,189
49354,330
49355,330
49356,44
49357,746
49358,268
49359,746
49360,746
49361,746
49362,674
49363,142
49364,629
49365,446
49366,446
49367,744
49368,776
49369,474
49370,474
49371,474
49372,474
49373,115
49374,629
49375,558
49376,396
49377,330
49378,330
49379,329
49380,190
49381,587
49382,142
49383,96
49384,706
49385,653
49386,73
49387,656
49388,73
49389,444
49390,444
49391,196
49392,444
49393,444
49394,766
49395,444
49396,589
49397,307
49398,171
49399,792
49400,444
49401,288
49402,21
49403,8
49404,197
49405,206
49406,115
49407,115
49408,611
49409,171
49410,633
49411,113
49412,708
49413,26
49414,351
49415,708
49416,142
49417,142
49418,708
49419,142
49420,142
49421,142
49422,475
49423,756
49424,44
49425,744
49426,197
49427,339
49428,792
49429,656
49430,142
49431,142
49432,396
49433,76
49434,743
49435,234
49436,234
49437,6
49438,347
49439,696
49440,725
49441,189
