,0,1,2,3
9699,96956,"[7671, 10516]",44798,0
9700,73200,"[11549, 25152]",39455,0
9701,540,[52140],36604,0
9702,45071,"[536, 1015, 4207, 16776, 25637]",15043,1
9703,104330,"[103, 23663, 23666, 15619]",24694,1
9704,166333,"[19579, 35603, 45876]",47004,0
9705,94198,"[31883, 35120, 43525, 43960, 7947, 26455, 35783, 53143]",15856,1
9706,81370,"[3157, 10144, 22992, 41560, 33226]",34491,1
9707,94531,"[13632, 12617, 22444]",23118,1
9708,51544,[15793],34478,1
9709,183695,"[9743, 13141]",14195,0
9710,165243,[28237],52454,0
9711,51108,"[52170, 12028, 25797, 37776, 49262, 252, 4763, 20980, 25649]",12132,0
9712,29221,"[51166, 43216, 56743, 3673, 20331, 28172, 42469]",50124,0
9713,105836,[37868],37962,1
9714,168698,"[845, 3181, 6943, 19638]",28206,1
9715,188169,"[4881, 4696, 3469, 7225, 9350]",10923,1
9716,22052,"[131, 303, 533, 10959, 15917]",48925,0
9717,151654,"[1444, 12433]",13068,0
9718,155803,"[40286, 27842, 37139, 10544, 12361, 43724, 17380, 9623]",28565,0
9719,88049,"[946, 1216, 77, 5828, 8115, 25867, 20607, 195, 22137, 5396, 24812, 24217, 23091, 29820, 29960, 24301, 7202, 22410, 25360, 30587, 11116, 26511, 3629, 18088, 18151, 21274, 19575]",38653,0
9720,30565,"[470, 785, 1466, 9961, 7899, 3674, 1712, 4044, 5003, 6046, 11418, 12889, 17407, 4484, 17063, 17774]",37789,1
9721,89795,"[3298, 5238, 8427, 10679, 6021, 8354, 21349, 9948, 32507, 11325, 31475, 8061, 11101, 35685, 36359, 34219, 1492]",38370,1
9722,102800,"[46280, 4359, 4363, 4388]",32729,1
9723,70712,"[4925, 21313, 21733]",19052,1
9724,1970,[30716],60877,0
9725,143669,"[50069, 40575, 56243]",48780,0
9726,57041,"[20217, 25188]",57509,0
9727,48776,"[18214, 19291, 20373]",56710,0
9728,75998,"[36207, 32385, 13219, 47942]",33879,1
9729,190037,"[23441, 3889, 6882, 23442, 25797, 29440, 36178, 32576]",3550,1
9730,462,[46840],35837,1
9731,27688,"[11245, 23333, 25019, 32890, 9496, 18377, 27254, 48416, 49764, 54615]",29245,1
9732,47044,"[22035, 43745, 23916, 34996, 53391]",55823,1
9733,173806,"[3887, 14004]",17380,1
9734,15439,"[5868, 9248, 7932, 4939]",19994,1
9735,131929,"[47151, 37962, 32991, 9596, 19796, 29205, 29247]",41381,1
9736,17786,[2014],55911,0
9737,26939,"[12941, 31583, 5478, 14678, 30462, 52683]",11628,1
9738,71165,[12421],9359,1
9739,159591,"[43424, 21274, 18370, 22172]",33127,1
9740,31640,"[16196, 15778, 29448, 21560, 42107, 31369, 23714]",37260,1
9741,132320,"[5127, 27645, 37963, 42665]",55166,0
9742,152185,"[9687, 11047, 17916, 13534, 15605, 18301, 8121]",45684,0
9743,55270,"[26005, 3747]",9718,1
9744,183669,"[44567, 4628, 21053, 19720, 631, 637, 652, 1664, 4778, 23731, 2244, 48561]",56897,1
9745,478,"[31880, 27570]",57974,0
9746,89951,"[17492, 32387, 42914, 26835]",52944,1
9747,9693,"[1082, 8646, 9486, 3618, 46524, 47669, 33592, 47510, 2924, 3163, 56859, 45294, 61024]",8020,0
9748,155426,"[1942, 4322, 3650, 4959, 11706]",13913,1
9749,61718,"[26172, 31393, 39256]",46276,0
9750,56418,"[6807, 3416, 6845, 8982, 8512, 5360, 7140, 11381, 26432, 24343, 23585, 22498, 10519, 12768, 31423, 26337, 42193, 42842, 42912, 29100, 47587, 38302, 48375, 48131, 49917, 49614, 50103, 49752, 48973, 51036, 46689, 51800, 46402, 50624, 51767, 52857, 27609, 54678, 54924, 52062, 56090, 35328, 57128, 57874, 27062, 44236, 60971, 59392, 60813]",61884,0
9751,57796,"[43811, 32692, 42681, 19374, 19955, 21393, 36830, 42080, 2077, 22071, 25477, 28312, 30608, 33556, 38913, 44900, 46144, 48200, 48973, 36983, 10212, 17888, 23357, 25796, 31725, 32003, 33688, 46886, 49359, 50344, 35103, 44123, 49156, 58911, 8934, 20977, 59273, 21643, 32494, 52905, 60159, 20783, 22793, 30573, 31569, 31619, 39390]",5494,0
9752,68464,[3722],18509,1
9753,58355,"[439, 28933, 31757, 32217]",46272,1
9754,131633,"[5913, 6314, 24207, 20613, 23585]",34041,0
9755,147262,"[13737, 10758, 6154, 1024, 13223, 23443, 19214, 28658, 31018, 53497, 7806, 9496]",23800,1
9756,162137,[51026],22743,0
9757,161239,"[13793, 10006, 14608]",23532,1
9758,186521,"[7213, 12844, 3141, 30685]",18119,1
9759,151040,"[6876, 5355, 14098, 32558, 33972, 30533, 31402, 35638, 32991, 37586]",29317,0
9760,170878,"[19468, 220]",53637,1
9761,27742,"[8380, 13100, 15891, 15683, 5381, 17964, 4145, 7999, 8274, 13215, 26484, 24203, 29242, 7012, 15010, 17635, 23997, 17046, 25928, 33549, 17342, 31843, 4492, 10640, 14304, 22533]",22778,1
9762,129974,"[7885, 20365, 518, 26489, 13765, 21974, 3463, 22583, 18843, 3890]",47654,0
9763,166505,"[21897, 45770, 14504, 36495, 42845, 49963, 52016, 19128, 30241, 34132, 49038, 53813, 34351, 55399, 6142, 7497, 9610, 18616, 22172, 40325, 43313, 53832, 54188, 19291, 21930, 56373, 8264, 57677, 59666, 36436, 36884]",13030,1
9764,99162,"[29495, 27545, 29439, 30103, 32585, 33760]",36061,1
9765,31135,[18217],37371,1
9766,46058,"[27906, 29010, 53166, 15260]",29689,0
9767,152497,"[38064, 21643, 57038]",31618,0
9768,21511,"[19380, 15267, 53686, 25791, 27222, 29206, 35394, 39903]",57020,0
9769,129368,"[10558, 22911, 25562, 30717, 24716]",27617,1
9770,154445,"[11632, 12050, 7806, 9271, 1526, 23409, 27543, 53267]",28626,0
9771,139688,[11179],58979,0
9772,44711,"[27271, 6600, 11066, 15541, 16772, 26220, 30012, 30017, 30319, 7483, 16448, 16859, 17412, 23789, 23926, 24233, 26300, 26607, 32480, 32706, 33455, 33782, 34393, 14578, 32935, 47646, 47869, 47911, 18836, 22824, 38356, 45197, 39, 596, 2065, 2697, 2885, 2923, 5224, 7998, 8325, 10322, 10581, 13537, 13654, 14304, 14572, 14631, 14959, 14960, 16319, 16374, 17116, 17430, 17857, 18418, 18423, 19865, 19866, 22294, 23277, 23538, 23606, 25965, 26353, 26734, 31066, 33988, 35813, 35968, 36081, 43474, 43974, 40395, 40396, 42377, 46855, 56681]",61150,0
9773,155580,"[2742, 10099]",25657,1
9774,154405,"[58776, 2885, 21002, 23571, 38749]",61272,1
9775,184680,[56093],53192,0
9776,60701,"[3718, 20808, 36398, 46674, 27062, 19633]",40142,1
9777,125184,"[1483, 26129, 19178, 20801, 27449]",35685,1
9778,186714,"[9494, 18612, 21606]",21643,1
9779,50274,"[31426, 39580]",49156,1
9780,40714,"[7679, 9361, 4452, 13820, 20111, 10322, 14758, 16423, 19147, 19633, 15042, 28369, 43358, 6695, 36741]",41409,1
9781,86666,"[2031, 4418, 5082, 1188, 13632, 7778, 5667, 11157, 21986, 160, 23242, 27460, 10322, 10739, 37451, 30271, 30492, 23530, 35841, 1221, 3744, 34217, 20505, 42978, 49757, 49832, 52227, 51230, 43348, 42716, 46782]",3852,0
9782,45167,"[21665, 6183, 7958, 23891, 18115, 18116, 29584, 1289, 12361, 43220, 42558, 22055, 2244, 27925]",19632,1
9783,122958,"[10954, 8266, 174, 9574, 9593, 11649, 14408, 13927, 18201, 18721, 18649, 14344, 18137, 11907, 15076, 16935, 17059, 15036, 18240, 8630, 13176, 13712, 15993, 19763, 16839, 19894, 18028, 9388, 5882, 8442, 16618, 2472, 15300, 16430, 21375, 21376, 21544, 18193, 7333, 14988, 21108, 21200, 12581, 21782, 10841, 10378, 16432, 4084, 17850, 20938, 20940, 21085, 23354, 19523, 21084, 32315, 24603, 24637, 20767, 5683, 10128, 3964, 21324, 29820, 22914, 9155, 1337, 1492, 2073, 28580, 30605, 26978, 10302, 32299, 29758, 3048, 31229, 27268, 29341, 19209, 30805, 24494, 1736, 32229, 23382, 13557, 30788, 8491, 30352, 1070, 35895, 2593, 25960, 28522, 31024, 31026, 27524, 14090, 15294, 29701, 37065, 14086, 28761, 31367, 34809, 25796, 31225, 18916, 10581, 39565, 24546, 43135, 4653, 8650, 33852, 43569, 19407, 31954, 36440, 42400, 22892, 42386, 24987, 33268, 41899, 40099, 42604, 42610, 42611, 20470, 44555, 46341, 51014, 14522, 49526, 49757, 46018, 44493, 48216, 38302, 53962, 53894, 42535, 12671, 50624, 3155, 45269, 45721, 3163, 14957, 14959, 14960, 55609, 26984, 51716, 33257, 56737, 19702, 52489, 54678, 41133, 46013, 28058, 56471, 50398, 48704, 54189, 51989, 52769, 45215, 57787, 31566, 5477, 53396]",36631,0
9784,116035,"[11948, 21882, 20282]",22044,1
9785,86117,"[9975, 11265, 10707, 12924, 44471, 50344]",48055,1
9786,45824,"[3748, 12361, 22071]",10249,0
9787,178503,[21073],342,0
9788,74596,"[16826, 25869]",42449,0
9789,121562,"[47298, 48633, 54401]",38656,1
9790,47148,"[47718, 46068, 52383]",55016,1
9791,154697,"[2214, 10771, 1774, 11070, 16343, 8804, 23008, 27641, 29409, 27778, 631, 14057]",46823,1
9792,119965,"[759, 771, 1130, 2326, 1622, 920, 1719, 2904, 3488, 1194, 1230, 5155, 2937, 5147, 5125, 3186, 3189, 8234, 8446, 11804, 7421, 11771, 11610, 13818, 18709, 6031, 19947, 22108, 24294, 25345, 20591, 4976, 24677, 9413, 14147, 22439, 24773, 12482, 24978, 22817, 11702, 28868, 25401, 26671, 29343, 24289, 4588, 24871, 32964, 21626, 34956, 18212, 17258, 34350, 31423, 36649, 19086, 37657, 27125, 32557, 25650, 26858, 10581, 10739, 15808, 38398, 32553, 33124, 40277, 18234, 21740, 21553, 32928, 29000, 36135, 5127, 5128, 29247, 36545, 37234, 38777, 42832, 26872, 45399, 31119, 44056, 32434, 37109, 44259, 48189, 45711, 20574, 29323, 29324, 42515, 160, 30696, 40545, 49754, 8266, 17817, 16716, 13176, 31366, 25727, 47258, 28750, 9626, 34964, 34919, 40307, 28247, 27556, 52841, 39333, 5478, 23805, 51750, 42334, 51473, 40065, 52840, 55025, 34963, 34965, 39246, 35677, 56914, 43267, 46834, 46839, 56662, 56749, 55044, 35780, 45653, 18399, 7331, 57749, 50311, 33501, 53135, 57204, 47812, 58632, 54507, 58636, 9699, 14966, 58293, 35838, 23368, 34015, 47114, 42888, 59260]",42473,0
9793,9033,"[5828, 15155, 29409, 14753, 41362, 24309, 48802, 57249, 43664]",61506,0
9794,9902,"[28124, 27647, 29327, 8500, 22633, 49811, 15704, 43267, 51873, 53702, 30164]",32065,0
9795,86539,"[20701, 55323, 39154, 41407, 60155]",27371,0
9796,183025,"[28320, 51981, 11658]",17962,1
9797,59904,"[7323, 18811, 24403, 15868, 25871, 44783, 40142, 42385, 44011, 48948, 48192, 26185, 48978, 51498, 9033, 12785, 16544, 21283, 39433, 45117, 48835, 49621, 4869, 7724]",22533,1
9798,136328,"[4864, 9560, 20434, 21469, 23063, 24220, 33659, 30330, 32223, 33688, 39964, 42842, 34963, 19963, 44936, 40812, 44150, 40885, 45233, 43150, 49831, 44511, 43920, 19632, 49832, 46042, 41819, 18107, 49493, 54774, 49754, 47458, 51245, 45653, 56079, 50386]",56699,1
9799,145945,"[9465, 8444, 9462, 9235, 5236, 7299, 8680, 8992, 12341, 8881, 11445, 9396, 3748, 12636, 13970, 15171, 11988, 6504, 14464, 17104, 18457, 20777, 21178, 20807, 17460, 12278, 18739, 11879, 7756, 19295, 16742, 13176, 21972, 18377, 14344, 15832, 21974, 11329, 15079, 19874, 23139, 21084, 22887, 6009, 19960, 24205, 23096, 20931, 20869, 25865, 24303, 28956, 29527, 23969, 23853, 26988, 28651, 25560, 20282, 32303, 32991, 32228, 25534, 7348, 36468, 7354, 35783, 33469]",19370,0
9800,86197,"[32963, 1685, 3535]",43144,1
9801,30016,"[20728, 25449]",60562,0
9802,24409,"[8557, 7508, 16964]",25156,1
9803,185095,"[17826, 18030, 1764, 13984, 18940, 1492, 25019]",8650,1
9804,7610,[19239],25229,1
9805,118020,"[46222, 56089, 49243]",52205,1
9806,138294,"[10138, 29247, 4530]",23896,1
9807,127661,"[9564, 9623, 10092, 6729, 20199, 6502, 10322, 21871]",62521,0
9808,174690,"[14696, 22044, 16776]",21795,1
9809,89091,"[2022, 1465]",31891,0
9810,91828,"[23997, 31808, 24681]",45061,0
9811,183668,"[4295, 16162, 28414, 762, 26280, 28957, 27707, 24671, 20346, 25965, 5765, 30776, 1856, 3466, 3958, 4904, 7765, 8155, 8650, 10156, 12818, 13155, 13449, 15103, 15290, 16744, 20149, 20783, 20812, 21088, 21777, 22439, 22665, 23651, 25528, 25614, 26301, 29972, 36684, 28040, 8841, 31940, 8840, 15777, 23877, 13632, 22147, 23285, 23146, 55423, 11157, 37656, 38624, 56796, 15911, 25727]",58472,1
9812,144534,"[7175, 8057, 47193, 2039, 17322]",47833,0
9813,22846,"[6563, 7020, 14648, 4646, 12844, 251, 6306, 25286, 11739, 33632, 32940, 4393, 4402, 30272]",59782,0
9814,176973,"[26353, 14518]",44121,0
9815,156633,"[28925, 11695, 47203, 12361, 59328, 24749]",32918,1
9816,75763,"[22301, 23618, 25965, 30337, 35020, 46601, 54615, 39851, 43920]",30344,0
9817,72794,"[5160, 5838, 2334, 20811, 10156, 16082, 18243, 35603, 40468]",31883,1
9818,53010,"[3232, 28889, 29662]",38299,1
9819,80274,"[23131, 9613, 23220]",1030,0
9820,42833,"[27570, 47486, 54188, 42914, 46761, 47014, 55934]",47869,1
9821,37353,"[5506, 18295, 21265]",33256,1
9822,175808,"[230, 1024, 13753, 14826]",54547,0
9823,84497,[58655],5074,0
9824,69790,"[11513, 522, 8266, 12060, 13304, 15856, 15995, 16649, 18058, 19693]",55635,0
9825,13957,"[28866, 42048, 47869]",50855,0
9826,154570,"[9976, 6915, 21606, 25421, 34570]",2669,1
9827,184889,[13099],25074,1
9828,62639,"[12617, 40832]",52079,0
9829,92548,"[9602, 8639, 4763, 23762, 3215, 16585, 18358, 26573, 26913, 48847]",50615,1
9830,15269,[13618],1403,1
9831,158557,"[21884, 42842, 13148]",17582,1
9832,52046,"[9485, 13246, 13541, 14948, 15290, 20029, 20212, 22116, 15865, 16672, 11052, 12550, 14696, 17017, 12968, 23337, 2827, 8412, 7954, 17748, 23651, 23584, 23652, 20994, 15666, 21855, 25515, 23096, 24294, 21108, 24220, 22439, 26618, 24322, 25864, 25997, 25727, 25553, 23969, 29346, 29882, 25401, 26346, 28169, 23853, 30682, 22301, 30265, 33472, 11694, 34011, 31848, 33438, 34943, 33988, 34643, 30379, 7348, 37168, 34840, 30271, 39191, 39333, 30530, 39922, 40901, 42976, 12906, 41732, 42538, 41073, 47482, 46987, 47693, 37170, 47688, 48153, 40285, 33665, 48438, 49266, 39320, 34964, 48827, 47258, 10212, 54127, 50218, 51831, 56264, 47251, 46323, 56213, 57754, 58435, 59628, 58515]",60454,1
9833,80784,"[15865, 13498, 17163, 23910, 8603, 24481, 2802, 26018, 726, 30960, 2818, 22285, 22463, 42106, 46142, 44471]",7339,0
9834,148261,"[6475, 10961, 5160, 9407, 13233, 17461, 22788, 50540, 46840]",60405,0
9835,117084,"[3843, 31706, 32003, 35707, 37643, 42334, 44251]",47158,1
9836,27903,"[4645, 5294, 20202, 1934]",2972,1
9837,43748,"[13361, 31464, 40661, 44471, 2014]",57088,0
9838,156922,"[29545, 36757, 46856, 23573]",52610,1
9839,187910,"[41828, 47320, 8129, 40094, 50462, 54370, 17704, 46407, 55826, 59703]",42934,1
9840,164089,"[5017, 46424, 56391, 54487, 60863, 62410]",30000,0
9841,42869,"[3777, 12844]",20836,1
9842,123231,"[7547, 15487, 15488, 29085, 25965, 28124, 3523, 8717, 26171, 37211, 42124, 47581]",30585,1
9843,7660,"[21578, 955, 40418, 43638, 16472, 28277, 28272, 43885, 26607, 48350]",20105,0
9844,155525,"[48632, 53245, 53044]",55353,1
9845,10823,"[1164, 3084, 8727, 9604, 15712, 13408, 24321, 19865, 23161, 43141, 53228]",23872,0
9846,117263,"[3364, 3743, 11470, 16188, 10471, 10930, 54316, 19432, 35212, 35528, 6260]",5791,1
9847,70675,"[9932, 46407, 52460]",54513,1
9848,52958,"[103, 232, 759, 2482, 5882]",9834,1
9849,36604,"[26545, 44815, 4301, 46431]",32007,1
9850,183219,"[1036, 1214, 1237, 1225]",31412,0
9851,169730,"[6651, 7401, 27261, 48405, 22998, 22999, 26745, 27280, 35647, 20487, 57177, 34574, 52857, 19796, 1024, 5283, 8764, 13960, 13963, 16928, 19955, 24227, 30576, 39992, 47105, 51987]",52139,1
9852,154231,"[50976, 24045, 43478, 47157, 50630, 28313, 46406, 29472, 19807]",21083,1
9853,131751,"[51, 1318, 6201]",49464,1
9854,69853,"[7164, 7547, 7218, 9126]",54770,0
9855,34916,"[16776, 40881, 2125, 10212, 37738, 57249]",19890,1
9856,135049,"[24555, 19313, 16186, 33592, 29696, 24198, 36873, 25444]",33598,1
9857,139528,"[33846, 1312, 9284, 19208, 30820, 37324]",57307,0
9858,97641,"[18243, 7954, 12617, 42868]",42136,0
9859,11987,"[5670, 7382, 21561, 19988, 10519, 28010, 35143, 35783, 39466, 42835, 42066, 42713, 43828, 27436, 43834, 49125, 52365]",3607,0
9860,104913,"[32964, 31874, 37805, 41560, 46186, 48328, 54373, 13361, 21083, 24583, 25871, 25965, 40879, 43698, 45244, 49052, 13699, 29760, 32483, 49606]",7051,0
9861,28532,"[48611, 25449, 37267, 48743, 43676, 41401, 9623]",61440,0
9862,89913,"[30010, 27309, 727, 39551, 44145, 41984, 61527]",62483,1
9863,7679,"[237, 11902]",22469,0
9864,138121,"[7039, 1461, 13067]",10858,1
9865,159244,"[29755, 12254, 13046, 24671]",43741,0
9866,166250,"[8442, 16424, 15098, 6665, 22473, 37774]",25882,0
9867,158426,"[53, 6867, 2031, 6230, 8092, 6276, 6881, 7381, 8053, 418, 8929, 8381, 4077, 5039, 13091, 7765, 10797, 8084, 2871, 5780, 10058, 15601, 18274, 19082, 28040, 11042, 15267, 31868, 21129, 4685, 7012, 33239, 13589, 25965, 33358, 33397, 35723, 32554, 13834, 33865, 18394, 32822, 27125, 20640, 10195, 14112, 36272, 30422, 25830, 6485, 17286, 10640, 19193, 20767, 13677, 24103, 3182, 19006, 46065, 31262, 32928, 53169, 53604, 5856, 8495, 19609, 21553]",5080,0
9868,140035,"[19202, 25645, 52535, 50547]",8000,0
9869,6311,"[4763, 18561, 36217]",57474,0
9870,137547,"[43405, 43409, 43437, 50937, 23368, 43920, 27813, 37449, 38677, 53362, 56843, 45751, 53420, 8091, 14004, 42297, 44103]",43484,0
9871,122391,"[13870, 28005, 14004, 16770, 17888, 43924]",44967,1
9872,87833,[30164],46917,0
9873,19477,"[5742, 5381, 6139, 2242, 6009, 10856, 14215]",49876,0
9874,116651,"[706, 24935, 11463, 19238]",8228,1
9875,110207,"[15685, 33472]",49156,1
9876,62671,"[29206, 31968, 41622, 40316, 46081, 53172, 54491, 43268]",4657,0
9877,139150,"[11219, 40869]",52030,1
9878,184153,"[5238, 8082, 5253, 5256, 8257]",46909,0
9879,132531,[35116],1686,1
9880,156967,[37160],17302,0
9881,75159,"[38756, 31709, 44856, 48192, 46966]",32264,0
9882,126262,"[14429, 30746, 19226, 25921, 42185]",36750,0
9883,89366,"[3171, 19955, 30853, 43324, 47194, 57824, 25965]",49156,1
9884,76081,"[33075, 44592, 19682, 33533, 36109]",50344,1
9885,44424,"[2420, 4126, 17434]",60008,0
9886,142738,"[24274, 28456, 13419, 14805]",52926,0
9887,158614,"[7097, 13190, 13208, 18133, 19391, 9623, 19768, 12934, 13172, 23206, 5294, 12346]",15042,1
9888,108877,"[8857, 11886]",45758,0
9889,139736,"[11948, 22593]",50329,0
9890,189090,"[35655, 39157, 2802, 31883, 23001, 11766, 12686, 13632, 14927, 23789, 24072, 27621, 29245, 29710, 31832, 35704, 41331, 42244, 42866, 45371]",32032,0
9891,127129,"[5775, 14085, 12638, 21439, 37607, 32410]",42336,1
9892,134554,[8111],14137,0
9893,50120,"[24418, 42869, 13148, 56942]",37463,1
9894,149231,"[20282, 31180, 4763, 17913]",43328,0
9895,85326,"[36001, 2135, 31734]",48106,0
9896,39322,"[596, 12361, 13361, 17375, 19866]",51536,0
9897,72483,"[2199, 5039, 8402]",11656,1
9898,60429,"[12367, 21324, 36679, 46376, 40947, 44524, 37405]",4763,1
9899,114605,"[608, 8991, 33438, 25794, 36537, 18251, 764, 7282, 59248, 23571, 25870, 46984, 50297, 1276, 34506, 57139]",48801,1
9900,8745,"[6070, 22210]",41772,0
9901,9667,"[1589, 33005, 34754, 32888, 36137, 36568, 19859, 24656, 38857]",38448,1
9902,39959,"[3660, 4317, 7393, 5554, 6276, 6222, 12422, 13199, 9569, 12672, 12875, 16276, 11050, 7689, 17104, 11773, 15196, 17261, 18410, 18622, 23628, 19874, 23419, 21296, 29529, 29574, 28440, 31848, 32299, 29930, 33524, 34962, 37167, 34278, 29083, 43135, 40267, 42431, 42430, 43831, 43834, 39136, 43090, 44548, 45575, 48144, 44148, 50502, 52926, 51750, 54534, 53491, 49758, 56345, 53343, 53396, 56481, 57161, 58316, 59628, 57387, 59241, 60971]",59872,1
9903,38075,"[36657, 38910, 42294, 53172, 12839, 52578, 45277, 49100]",51581,1
9904,122560,"[11545, 13246, 9028, 15771, 5622, 21150, 21075, 39267, 38377, 24936, 48082, 2908]",46526,1
9905,89627,"[3810, 23809, 27455, 32410, 37721, 31799, 50175, 40712, 52093, 53258, 49929]",380,0
9906,30143,[25921],34754,0
9907,54814,"[20614, 13488, 58783, 251, 7754, 34868, 15089, 19154, 36907, 40753, 42103, 48544, 52159]",53018,1
9908,86440,"[341, 505, 12617, 41951]",46095,1
9909,84710,"[4050, 3716, 4545, 5859, 7055, 46, 9693, 9981, 3602, 5238, 6604, 382, 7020, 533]",10698,1
9910,99327,[56691],62101,0
9911,73587,"[37882, 10544]",48173,1
9912,55946,"[9832, 27938, 34270]",42197,1
9913,99517,"[768, 233, 427, 1036, 286, 1598, 1605, 1926, 1351, 1604, 2165, 2570, 10293, 4820, 5464, 4879, 3992, 7296, 3416, 3671, 8421, 9834, 5006, 7362, 10846, 4420, 9106, 11209, 12421, 5466, 10522, 8760, 14461, 10471, 17799, 12549, 15291, 15991, 18455, 22490, 15253, 33400, 25727, 41429, 40611, 53562, 46753, 58011, 18359, 37171, 22654, 47650]",8989,0
9914,96043,"[7882, 6931, 9312, 8551]",16701,1
9915,116977,"[1709, 6401]",36938,0
9916,142038,"[845, 538, 13767, 13084, 24917, 28522, 1318, 18294, 28785, 3811, 6292, 3651, 33726, 27599, 26300, 15541, 16772, 12566, 21615, 34374, 4810, 6979, 10302, 13429, 21002, 23811, 26013, 2754, 2768, 18757, 32507, 38354, 46204, 33385, 33382, 1841]",52796,0
9917,62308,"[23961, 22330, 25873]",39934,0
9918,189342,"[19808, 25019, 34219]",37134,1
9919,77578,"[32965, 30072, 38519, 28478, 31468, 50320]",27254,1
9920,48996,"[20701, 36884, 55323, 61573]",44484,0
9921,157378,[6791],26699,1
9922,140413,"[1655, 9457, 6044, 13885, 1545, 20746, 26984, 3618, 28336, 33090, 24492, 10585, 22207, 1891, 14616, 7683, 17450, 37882, 16886, 38110, 54434, 24491]",56916,1
9923,57889,"[264, 28323, 38823, 13654, 12361, 17540, 28351, 37382, 16979, 35898, 33481, 31046, 41357, 43184, 33973, 37699]",38053,1
9924,182863,"[7506, 19476, 40970, 41406]",45724,1
9925,121530,"[4018, 5079, 6380, 11511, 18936, 21600]",17123,1
9926,180629,"[11210, 54326, 54328]",10409,0
9927,13195,"[21381, 23102, 12255, 29982, 13503, 30218, 41963, 844, 15039]",32136,0
9928,102978,"[9465, 15650, 25346, 22864, 6926, 43357, 6714, 11903, 16636, 28777, 16706, 25481]",23570,1
9929,93049,"[8221, 9544, 4071, 14027, 14098]",24020,1
9930,79136,"[2108, 44411, 16111, 49969, 33653, 2808]",13976,0
9931,29064,"[11496, 20376, 34726]",14601,0
9932,74870,"[7299, 26151, 15286, 50122]",59524,0
9933,184868,"[24295, 31395]",19302,0
9934,156121,"[5549, 3245, 7711]",12968,1
9935,72414,"[25521, 24763, 42346]",9721,0
9936,124923,"[16745, 20419, 2764]",46415,0
9937,129761,[18665],53270,0
9938,122600,"[40235, 40712, 15043, 26108, 28057, 31084, 46934, 21294, 55738, 36239, 15260, 33445, 56079]",2073,1
